,municipio,codEstacao,uf,nomeEstacao,latitude,longitude,datahora,precipitacao,data,hora
2468,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-10 10:20:00,0.0,2025-01-10,10:20:00
2469,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-10 11:20:00,0.0,2025-01-10,11:20:00
2470,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-10 12:20:00,0.0,2025-01-10,12:20:00
2471,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-10 13:20:00,0.0,2025-01-10,13:20:00
2472,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-10 14:20:00,0.0,2025-01-10,14:20:00
2473,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-10 15:20:00,0.0,2025-01-10,15:20:00
2474,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-10 16:20:00,0.0,2025-01-10,16:20:00
2475,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-10 17:20:00,0.0,2025-01-10,17:20:00
2476,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-10 18:20:00,0.0,2025-01-10,18:20:00
2477,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-10 19:20:00,0.0,2025-01-10,19:20:00
2478,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-10 20:20:00,0.0,2025-01-10,20:20:00
2479,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-10 21:20:00,0.0,2025-01-10,21:20:00
2480,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-10 22:20:00,0.0,2025-01-10,22:20:00
2481,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-10 23:20:00,0.0,2025-01-10,23:20:00
2482,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-11 00:20:00,0.0,2025-01-11,00:20:00
2483,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-11 01:20:00,0.0,2025-01-11,01:20:00
2484,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-11 02:20:00,0.0,2025-01-11,02:20:00
2485,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-11 03:20:00,0.0,2025-01-11,03:20:00
2486,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-11 04:20:00,0.0,2025-01-11,04:20:00
2487,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-11 05:20:00,0.0,2025-01-11,05:20:00
2488,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-11 06:20:00,0.0,2025-01-11,06:20:00
2489,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-11 07:20:00,0.0,2025-01-11,07:20:00
2490,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-11 08:20:00,0.0,2025-01-11,08:20:00
2491,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-11 09:20:00,0.0,2025-01-11,09:20:00
2492,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-11 10:20:00,0.0,2025-01-11,10:20:00
2493,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-11 11:20:00,0.0,2025-01-11,11:20:00
2494,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-11 12:20:00,0.0,2025-01-11,12:20:00
2495,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-11 13:20:00,0.0,2025-01-11,13:20:00
2496,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-11 14:20:00,0.0,2025-01-11,14:20:00
2497,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-11 15:20:00,0.0,2025-01-11,15:20:00
2498,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-11 16:20:00,0.0,2025-01-11,16:20:00
2499,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-11 17:20:00,0.0,2025-01-11,17:20:00
2500,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-11 18:20:00,0.0,2025-01-11,18:20:00
2501,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-11 19:20:00,0.0,2025-01-11,19:20:00
2502,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-11 19:50:00,0.2,2025-01-11,19:50:00
2503,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-11 20:20:00,0.0,2025-01-11,20:20:00
2504,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-11 21:20:00,0.0,2025-01-11,21:20:00
2505,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-11 22:00:00,0.2,2025-01-11,22:00:00
2506,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-11 22:20:00,0.0,2025-01-11,22:20:00
2507,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-11 23:20:00,0.0,2025-01-11,23:20:00
2508,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-12 00:20:00,0.0,2025-01-12,00:20:00
2509,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-12 01:20:00,0.0,2025-01-12,01:20:00
2510,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-12 02:20:00,0.0,2025-01-12,02:20:00
2511,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-12 03:20:00,0.0,2025-01-12,03:20:00
2512,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-12 04:20:00,0.0,2025-01-12,04:20:00
2513,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-12 05:20:00,0.0,2025-01-12,05:20:00
2514,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-12 06:20:00,0.0,2025-01-12,06:20:00
2515,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-12 07:20:00,0.0,2025-01-12,07:20:00
2516,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-12 08:20:00,0.0,2025-01-12,08:20:00
2517,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-12 09:20:00,0.0,2025-01-12,09:20:00
2518,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-12 10:20:00,0.0,2025-01-12,10:20:00
2519,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-12 11:20:00,0.0,2025-01-12,11:20:00
2520,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-12 12:20:00,0.0,2025-01-12,12:20:00
2521,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-12 12:40:00,0.2,2025-01-12,12:40:00
2522,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-12 13:20:00,0.0,2025-01-12,13:20:00
2523,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-12 14:20:00,0.0,2025-01-12,14:20:00
2524,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-12 15:20:00,0.0,2025-01-12,15:20:00
2525,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-12 16:20:00,0.0,2025-01-12,16:20:00
2526,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-12 17:20:00,0.0,2025-01-12,17:20:00
2527,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-12 18:20:00,0.0,2025-01-12,18:20:00
2528,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-12 19:20:00,0.0,2025-01-12,19:20:00
2529,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-12 20:20:00,0.0,2025-01-12,20:20:00
2530,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-12 21:20:00,0.0,2025-01-12,21:20:00
2531,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-12 22:20:00,0.0,2025-01-12,22:20:00
2532,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-12 23:20:00,0.0,2025-01-12,23:20:00
2533,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-13 00:20:00,0.0,2025-01-13,00:20:00
2534,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-13 01:20:00,0.0,2025-01-13,01:20:00
2535,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-13 01:30:00,0.59,2025-01-13,01:30:00
2536,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-13 01:50:00,0.2,2025-01-13,01:50:00
2537,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-13 02:20:00,0.0,2025-01-13,02:20:00
2538,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-13 02:50:00,0.79,2025-01-13,02:50:00
2539,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-13 03:10:00,0.2,2025-01-13,03:10:00
2540,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-13 04:30:00,0.0,2025-01-13,04:30:00
2541,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-13 05:30:00,0.0,2025-01-13,05:30:00
2542,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-13 06:30:00,0.0,2025-01-13,06:30:00
2543,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-13 07:40:00,0.0,2025-01-13,07:40:00
2544,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-13 09:10:00,0.0,2025-01-13,09:10:00
2545,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-13 09:20:00,0.0,2025-01-13,09:20:00
2546,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-13 10:40:00,0.0,2025-01-13,10:40:00
2547,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-13 11:20:00,0.0,2025-01-13,11:20:00
2548,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-13 12:40:00,0.0,2025-01-13,12:40:00
2549,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-13 13:20:00,0.0,2025-01-13,13:20:00
2550,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-13 14:20:00,0.0,2025-01-13,14:20:00
2551,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-13 15:20:00,0.0,2025-01-13,15:20:00
2552,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-13 16:20:00,0.0,2025-01-13,16:20:00
2553,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-13 17:20:00,0.0,2025-01-13,17:20:00
2554,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-13 18:20:00,0.0,2025-01-13,18:20:00
2555,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-13 19:20:00,0.0,2025-01-13,19:20:00
2556,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-13 20:20:00,0.0,2025-01-13,20:20:00
2557,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-13 21:20:00,0.0,2025-01-13,21:20:00
2558,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-13 22:20:00,0.0,2025-01-13,22:20:00
2559,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-13 23:20:00,0.0,2025-01-13,23:20:00
2560,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-14 00:20:00,0.0,2025-01-14,00:20:00
2561,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-14 01:20:00,0.0,2025-01-14,01:20:00
2562,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-14 02:20:00,0.0,2025-01-14,02:20:00
2563,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-14 03:20:00,0.0,2025-01-14,03:20:00
2564,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-14 04:20:00,0.0,2025-01-14,04:20:00
2565,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-14 05:20:00,0.0,2025-01-14,05:20:00
2566,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-14 06:20:00,0.0,2025-01-14,06:20:00
2567,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-14 07:20:00,0.0,2025-01-14,07:20:00
2568,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-14 08:20:00,0.0,2025-01-14,08:20:00
2569,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-14 09:20:00,0.0,2025-01-14,09:20:00
2570,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-14 10:20:00,0.0,2025-01-14,10:20:00
2571,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-14 11:20:00,0.0,2025-01-14,11:20:00
2572,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-14 12:20:00,0.0,2025-01-14,12:20:00
2573,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-14 13:20:00,0.0,2025-01-14,13:20:00
2574,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-14 14:20:00,0.0,2025-01-14,14:20:00
2575,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-14 15:20:00,0.0,2025-01-14,15:20:00
2576,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-14 16:20:00,0.0,2025-01-14,16:20:00
2577,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-14 17:20:00,0.0,2025-01-14,17:20:00
2578,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-14 18:20:00,0.0,2025-01-14,18:20:00
2579,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-14 19:20:00,0.0,2025-01-14,19:20:00
2580,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-14 20:20:00,0.0,2025-01-14,20:20:00
2581,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-14 21:20:00,0.0,2025-01-14,21:20:00
2582,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-14 22:20:00,0.0,2025-01-14,22:20:00
2583,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-14 23:20:00,0.0,2025-01-14,23:20:00
2584,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-15 00:20:00,0.0,2025-01-15,00:20:00
2585,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-15 01:20:00,0.0,2025-01-15,01:20:00
2586,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-15 02:20:00,0.0,2025-01-15,02:20:00
2587,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-15 03:20:00,0.0,2025-01-15,03:20:00
2588,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-15 04:20:00,0.0,2025-01-15,04:20:00
2589,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-15 05:20:00,0.0,2025-01-15,05:20:00
2590,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-15 06:20:00,0.0,2025-01-15,06:20:00
2591,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-15 06:50:00,3.35,2025-01-15,06:50:00
2592,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-15 07:00:00,0.59,2025-01-15,07:00:00
2593,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-15 07:20:00,0.39,2025-01-15,07:20:00
2594,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-15 07:30:00,0.39,2025-01-15,07:30:00
2595,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-15 08:20:00,0.0,2025-01-15,08:20:00
2596,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-15 09:20:00,0.0,2025-01-15,09:20:00
2597,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-15 10:20:00,0.0,2025-01-15,10:20:00
2598,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-15 11:20:00,0.0,2025-01-15,11:20:00
2599,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-15 12:20:00,0.0,2025-01-15,12:20:00
2600,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-15 13:20:00,0.0,2025-01-15,13:20:00
2601,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-15 14:20:00,0.2,2025-01-15,14:20:00
2602,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-15 15:20:00,0.0,2025-01-15,15:20:00
2603,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-15 16:20:00,0.0,2025-01-15,16:20:00
2604,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-15 17:20:00,0.0,2025-01-15,17:20:00
2605,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-15 18:20:00,0.0,2025-01-15,18:20:00
2606,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-15 19:20:00,0.0,2025-01-15,19:20:00
2607,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-15 20:20:00,0.0,2025-01-15,20:20:00
2608,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-15 21:20:00,0.0,2025-01-15,21:20:00
2609,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-15 22:20:00,0.0,2025-01-15,22:20:00
2610,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-15 23:20:00,0.0,2025-01-15,23:20:00
2611,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 00:20:00,0.0,2025-01-16,00:20:00
2612,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 01:20:00,0.0,2025-01-16,01:20:00
2613,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 02:20:00,0.0,2025-01-16,02:20:00
2614,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 03:20:00,0.0,2025-01-16,03:20:00
2615,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 04:20:00,0.0,2025-01-16,04:20:00
2616,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 05:20:00,0.0,2025-01-16,05:20:00
2617,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 06:20:00,0.0,2025-01-16,06:20:00
2618,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 07:20:00,0.0,2025-01-16,07:20:00
2619,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 08:20:00,0.0,2025-01-16,08:20:00
2620,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 09:20:00,0.2,2025-01-16,09:20:00
2621,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 09:30:00,0.79,2025-01-16,09:30:00
2622,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 09:40:00,0.59,2025-01-16,09:40:00
2623,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 09:50:00,0.39,2025-01-16,09:50:00
2624,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 10:20:00,0.0,2025-01-16,10:20:00
2625,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 10:30:00,0.59,2025-01-16,10:30:00
2626,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 11:10:00,3.74,2025-01-16,11:10:00
2627,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 11:20:00,2.16,2025-01-16,11:20:00
2628,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 11:30:00,1.37,2025-01-16,11:30:00
2629,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 11:40:00,1.37,2025-01-16,11:40:00
2630,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 11:50:00,0.39,2025-01-16,11:50:00
2631,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 12:00:00,0.2,2025-01-16,12:00:00
2632,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 12:10:00,0.2,2025-01-16,12:10:00
2633,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 12:20:00,0.39,2025-01-16,12:20:00
2634,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 12:30:00,0.59,2025-01-16,12:30:00
2635,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 12:40:00,0.39,2025-01-16,12:40:00
2636,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 12:50:00,0.2,2025-01-16,12:50:00
2637,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 13:00:00,0.2,2025-01-16,13:00:00
2638,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 13:10:00,0.2,2025-01-16,13:10:00
2639,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 13:20:00,0.39,2025-01-16,13:20:00
2640,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 13:30:00,0.2,2025-01-16,13:30:00
2641,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 13:40:00,0.2,2025-01-16,13:40:00
2642,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 13:50:00,0.39,2025-01-16,13:50:00
2643,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 14:00:00,0.2,2025-01-16,14:00:00
2644,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 14:10:00,0.2,2025-01-16,14:10:00
2645,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 14:20:00,0.2,2025-01-16,14:20:00
2646,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 14:30:00,1.18,2025-01-16,14:30:00
2647,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 14:40:00,0.98,2025-01-16,14:40:00
2648,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 14:50:00,0.2,2025-01-16,14:50:00
2649,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 15:10:00,0.2,2025-01-16,15:10:00
2650,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 15:20:00,0.0,2025-01-16,15:20:00
2651,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 15:30:00,0.2,2025-01-16,15:30:00
2652,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 15:40:00,0.2,2025-01-16,15:40:00
2653,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 16:00:00,0.39,2025-01-16,16:00:00
2654,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 16:10:00,0.2,2025-01-16,16:10:00
2655,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 16:20:00,0.2,2025-01-16,16:20:00
2656,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 16:30:00,0.98,2025-01-16,16:30:00
2657,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 16:40:00,2.36,2025-01-16,16:40:00
2658,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 16:50:00,2.36,2025-01-16,16:50:00
2659,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 17:00:00,3.15,2025-01-16,17:00:00
2660,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 17:10:00,5.12,2025-01-16,17:10:00
2661,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 17:20:00,7.51,2025-01-16,17:20:00
2662,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 17:30:00,10.37,2025-01-16,17:30:00
2663,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 17:40:00,10.98,2025-01-16,17:40:00
2664,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 17:50:00,9.96,2025-01-16,17:50:00
2665,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 18:00:00,9.13,2025-01-16,18:00:00
2666,FLORIANOPOLIS,420540704A,SC,Agronomica,"-27,582","-48,533",2025-01-16 18:10:00,10.78,2025-01-16,18:10:00
